movieId,title,genres,times_rated,mean_rating,title_words
114126,Beautiful Losers (2008),Documentary,1,2.5,Beautiful Losers
114180,"Maze Runner, The (2014)",Action Mystery Sci-Fi,16,2.9375,"Maze Runner, The"
114184,Camp X-Ray (2014),Drama,1,3.5,Camp X-Ray
114246,"Walk Among the Tombstones, A (2014)",Action Crime Mystery Thriller,1,3.0,"Walk Among the Tombstones, A"
114265,Laggies (2014),Comedy Romance,1,5.0,Laggies
114335,La cravate (1957),no_genres_listed,1,3.0,La cravate
114396,Cesar Chavez (2014),Drama,1,1.5,Cesar Chavez
114494,Who Am I (Kein System Ist Sicher) (2014),Thriller,1,1.5,Who Am I (Kein System Ist Sicher)
114554,"Tale of Princess Kaguya, The (Kaguyahime no monogatari) (2013)",Animation Drama Fantasy,1,1.0,"Tale of Princess Kaguya, The (Kaguyahime no monogatari)"
114601,This Is Where I Leave You (2014),Comedy Drama,2,2.75,This Is Where I Leave You
114627,Angel's Egg (Tenshi no tamago) (1985),Animation Drama Fantasy,2,3.25,Angel's Egg (Tenshi no tamago)
114662,American Sniper (2014),Action War,15,3.8,American Sniper
114670,Tusk (2014),Comedy Drama Horror,1,3.5,Tusk
114678,Hector and the Search for Happiness (2014),Adventure Comedy Drama,2,4.25,Hector and the Search for Happiness
114707,Horns (2014),Horror Mystery,1,3.0,Horns
114713,Annabelle (2014),Horror,2,3.0,Annabelle
114762,Two Night Stand (2014),Comedy Romance,3,2.8333333333333335,Two Night Stand
114795,Dracula Untold (2014),Action Drama Fantasy,4,3.5,Dracula Untold
114818,Stretch (2014),Action Comedy Crime,3,2.1666666666666665,Stretch
114847,Autómata (Automata) (2014),Sci-Fi Thriller,1,3.0,Autómata (Automata)
114925,"Captive, The (2014)",Crime Drama Thriller,1,2.0,"Captive, The"
114935,Predestination (2014),Action Mystery Sci-Fi Thriller,10,3.9,Predestination
115065,Justin and the Knights of Valour (2013),Adventure Animation,1,2.0,Justin and the Knights of Valour
115111,Ward 13 (2003),Action Animation Comedy Horror,1,3.5,Ward 13
115122,What We Do in the Shadows (2014),Comedy Horror,3,4.833333333333333,What We Do in the Shadows
115149,John Wick (2014),Action Thriller,29,3.8448275862068964,John Wick
115151,Plastic (2014),Action Crime,1,2.0,Plastic
115170,"Judge, The (2014)",Drama,1,2.5,"Judge, The"
115203,"Culture High, The (2014)",Documentary,1,3.0,"Culture High, The"
115210,Fury (2014),Action Drama War,13,3.769230769230769,Fury
115216,"Salvation, The (2014)",Drama Western,1,3.0,"Salvation, The"
115231,St. Vincent (2014),Comedy,2,3.25,St. Vincent
115502,"Rewrite, The (2014)",Comedy Romance,1,3.5,"Rewrite, The"
115569,Nightcrawler (2014),Crime Drama Thriller,18,4.166666666666667,Nightcrawler
115617,Big Hero 6 (2014),Action Animation Comedy,41,3.8536585365853657,Big Hero 6
115664,The Book of Life (2014),Adventure Animation Romance,2,4.0,The Book of Life
115667,"Love, Rosie (2014)",Comedy Romance,1,3.5,"Love, Rosie"
115680,Time Lapse (2014),Crime Drama Sci-Fi Thriller,3,3.8333333333333335,Time Lapse
115713,Ex Machina (2015),Drama Sci-Fi Thriller,28,3.9107142857142856,Ex Machina
115727,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms) (1981),Action Adventure,1,5.0,Crippled Avengers (Can que) (Return of the 5 Deadly Venoms)
115819,Mr Hublot (2013),Animation Comedy,1,3.0,Mr Hublot
115828,Copenhagen (2014),Adventure Drama Romance,1,4.5,Copenhagen
115877,"Simpsons: The Longest Daycare, The (2012)",Animation Comedy,3,3.6666666666666665,"Simpsons: The Longest Daycare, The"
115969,Generation War (2013),Drama War,1,4.0,Generation War
116044,Christmas in Connecticut (1992),Comedy Romance,1,1.5,Christmas in Connecticut
116138,Leviathan (2014),Drama,1,2.0,Leviathan
116169,Reign of Assassins (2010),Action,1,2.5,Reign of Assassins
116207,Zulu (2013),Crime Drama Thriller,1,1.5,Zulu
116411,Tangerines (2013),Drama,1,4.5,Tangerines
116413,Life Partners (2014),Comedy Romance,1,3.0,Life Partners
116419,Drive Hard (2014),Action Comedy Crime,1,1.5,Drive Hard
116505,New Kids Nitro (2011),Action Comedy,1,3.0,New Kids Nitro
116529,Stalingrad (2013),Action Drama War IMAX,1,3.0,Stalingrad
116668,Dead Snow 2: Red vs. Dead (2014) ,Action Comedy Horror,2,4.0,Dead Snow 2: Red vs. Dead
116718,Volga - Volga (1938),Comedy Musical,1,3.5,Volga - Volga
116724,You Are the Apple of My Eye (2011),Comedy Drama Romance,1,4.0,You Are the Apple of My Eye
116738,DeadHeads (2011),Adventure Comedy Horror,1,3.5,DeadHeads
116797,The Imitation Game (2014),Drama Thriller War,50,4.02,The Imitation Game
116799,Inherent Vice (2014),Comedy Crime Drama Mystery Romance,6,3.6666666666666665,Inherent Vice
116817,Rudderless (2014),Comedy Drama,1,4.5,Rudderless
116823,The Hunger Games: Mockingjay - Part 1 (2014),Adventure Sci-Fi Thriller,23,3.869565217391304,The Hunger Games: Mockingjay - Part 1
116849,Sex Ed (2014),Comedy Romance,1,2.5,Sex Ed
116887,Exodus: Gods and Kings (2014),Action Adventure Drama,2,2.75,Exodus: Gods and Kings
116897,Wild Tales (2014),Comedy Drama Thriller,10,4.25,Wild Tales
116941,Jetsons: The Movie (1990),Animation Children Comedy Musical Sci-Fi,1,2.0,Jetsons: The Movie
116963,Ski School (1991),Comedy,1,1.5,Ski School
116977,Dumb and Dumber To (2014),Comedy,3,2.3333333333333335,Dumb and Dumber To
116985,The Longest Week (2014),Comedy Drama,1,1.5,The Longest Week
117107,Miss Meadows (2014),Drama,1,2.5,Miss Meadows
117109,Too Many Cooks (2014),Comedy,2,3.0,Too Many Cooks
117133,Painted Skin (2008),Action Drama Thriller,1,3.5,Painted Skin
117176,The Theory of Everything (2014),Drama Romance,17,3.7058823529411766,The Theory of Everything
117192,Doctor Who: The Time of the Doctor (2013),Adventure Drama,3,4.5,Doctor Who: The Time of the Doctor
117364,Virunga (2014),Documentary War,1,4.0,Virunga
117368,The Madagascar Penguins in a Christmas Caper (2005),Animation Comedy,1,3.5,The Madagascar Penguins in a Christmas Caper
117444,Song of the Sea (2014),Animation Children Fantasy,1,3.0,Song of the Sea
117466,In the Heart of the Sea (2015),Action Adventure Drama,3,3.5,In the Heart of the Sea
117511,Hello Ladies: The Movie (2014),Comedy,1,3.0,Hello Ladies: The Movie
117529,Jurassic World (2015),Action Adventure Drama Sci-Fi Thriller,23,3.260869565217391,Jurassic World
117531,Watermark (2014),Documentary,1,5.0,Watermark
117533,Citizenfour (2014),Documentary,4,3.875,Citizenfour
117545,Asterix: The Land of the Gods (Astérix: Le domaine des dieux) (2014),Animation,2,3.75,Asterix: The Land of the Gods (Astérix: Le domaine des dieux)
117572,Hit by Lightning (2014),Comedy Crime Romance,1,2.5,Hit by Lightning
117590,Horrible Bosses 2 (2014),Comedy Crime,11,3.6363636363636362,Horrible Bosses 2
117630,Double Trouble (1992),Action Comedy Crime Romance,1,1.0,Double Trouble
117646,Dragonheart 2: A New Beginning (2000),Action Adventure Comedy Drama Fantasy Thriller,1,4.5,Dragonheart 2: A New Beginning
117849,La Belle Verte (1996),Comedy,1,4.5,La Belle Verte
117851,Penguins of Madagascar (2014),Adventure Animation Children Comedy,5,3.7,Penguins of Madagascar
117867,'71 (2014),Action Drama Thriller War,1,4.0,'71
117877,The Rabbi's Cat (Le chat du rabbin) (2011),Adventure Animation,1,3.0,The Rabbi's Cat (Le chat du rabbin)
117881,Still Alice (2014),Drama,5,3.8,Still Alice
117887,Paddington (2014),Children Comedy,4,4.0,Paddington
117895,Maze Runner: Scorch Trials (2015),Action Thriller,6,1.8333333333333333,Maze Runner: Scorch Trials
117922,Ice Age: A Mammoth Christmas (2011),Adventure Animation Children,1,3.5,Ice Age: A Mammoth Christmas
118082,The Voices (2014),Comedy Crime Thriller,1,3.5,The Voices
118166,Courier (1987),Comedy Drama Romance,1,3.5,Courier
118198,The Green Prince (2014),Documentary Drama Thriller,1,2.5,The Green Prince
118248,Dying of the Light (2014),Drama Thriller,1,1.5,Dying of the Light
118270,Hellbenders (2012),Comedy Horror Thriller,1,5.0,Hellbenders
118290,Omega Doom (1996),Sci-Fi,1,2.0,Omega Doom
118326,By the Gun (2014),Crime Drama Thriller,1,2.0,By the Gun
118354,Kill the Messenger (2014),Crime Drama Mystery Thriller,1,3.0,Kill the Messenger
118512,Bring It On: In It To Win It (2007),Comedy,1,1.5,Bring It On: In It To Win It
118530,Fans (1999),Comedy,1,4.5,Fans
118572,The Mule (2014),Comedy Crime Drama,2,3.5,The Mule
118696,The Hobbit: The Battle of the Five Armies (2014),Adventure Fantasy,18,3.4166666666666665,The Hobbit: The Battle of the Five Armies
118700,Selma (2014),Drama,2,2.5,Selma
118702,Unbroken (2014),Drama War,3,2.5,Unbroken
118706,Black Sea (2015),Adventure Mystery Thriller,1,4.0,Black Sea
118784,Good Copy Bad Copy (2007),Documentary,1,3.5,Good Copy Bad Copy
118814,Playing It Cool (2014),Comedy Romance,1,2.0,Playing It Cool
118834,National Lampoon's Bag Boy (2007),Comedy,1,5.0,National Lampoon's Bag Boy
118862,Closer to the Moon (2013),Comedy Drama,1,4.0,Closer to the Moon
118880,"Girl Walks Home Alone at Night, A (2014)",Horror Romance Thriller,2,3.5,"Girl Walks Home Alone at Night, A"
118888,Dave Chappelle: For What it's Worth (2004),Comedy,2,4.25,Dave Chappelle: For What it's Worth
118894,Scooby-Doo! Abracadabra-Doo (2010),Animation Children Mystery,1,5.0,Scooby-Doo! Abracadabra-Doo
118896,Mommy (2014),Drama,1,4.0,Mommy
118900,Wild (2014),Drama,5,2.9,Wild
118924,Top Five (2014),Comedy,2,3.0,Top Five
118930,Bill Burr: I'm Sorry You Feel That Way (2014),Comedy,1,4.5,Bill Burr: I'm Sorry You Feel That Way
118985,Big Eyes (2014),Drama,2,3.75,Big Eyes
118997,Into the Woods (2014),Children Comedy Fantasy Musical,5,2.8,Into the Woods
119068,"Men, Women & Children (2014)",Comedy Drama,1,2.0,"Men, Women & Children"
119141,The Interview (2014),Action Comedy,12,3.4583333333333335,The Interview
119145,Kingsman: The Secret Service (2015),Action Adventure Comedy Crime,36,3.986111111111111,Kingsman: The Secret Service
119153,Bill Burr: You People Are All the Same (2012),Comedy,1,4.5,Bill Burr: You People Are All the Same
119155,Night at the Museum: Secret of the Tomb (2014),Adventure Children Comedy Fantasy,6,3.5,Night at the Museum: Secret of the Tomb
119167,Paradox (2010),Sci-Fi Thriller,1,3.5,Paradox
119218,The Punisher: Dirty Laundry (2012),Action Crime Drama,1,2.5,The Punisher: Dirty Laundry
119655,Seventh Son (2014),Adventure Children Fantasy,2,2.25,Seventh Son
119714,Corner Gas: The Movie (2014),Comedy,1,3.5,Corner Gas: The Movie
119828,A Man Called Blade (1977),Action Drama Thriller Western,1,3.0,A Man Called Blade
119964,A Merry Friggin' Christmas (2014),Comedy,1,2.0,A Merry Friggin' Christmas
120130,Into the Forest of Fireflies' Light (2011),Animation Drama Fantasy,1,5.0,Into the Forest of Fireflies' Light
120138,PK (2014),Comedy Drama Fantasy Mystery Romance,1,5.0,PK
120466,Chappie (2015),Action Thriller,10,3.25,Chappie
120478,The Salt of the Earth (2014),Documentary,3,4.333333333333333,The Salt of the Earth
120625,The Fool (2014),Drama,1,4.5,The Fool
120635,Taken 3 (2015),Action Crime Thriller,5,2.7,Taken 3
120637,Blackhat (2015),Action Crime Drama Mystery Thriller,2,2.5,Blackhat
120761,By the Law (1926),Drama,1,3.5,By the Law
120783,Son of a Gun (2014),Action Crime Drama,1,2.5,Son of a Gun
120799,Terminator Genisys (2015),Action Adventure Sci-Fi Thriller,9,2.5,Terminator Genisys
120807,John Mulaney: New In Town (2012),Comedy,1,4.0,John Mulaney: New In Town
120813,Patton Oswalt: My Weakness Is Strong (2009),Comedy,1,4.5,Patton Oswalt: My Weakness Is Strong
120827,The Hound of the Baskervilles (1988),Crime Drama Horror Mystery,1,3.0,The Hound of the Baskervilles
120919,Man on High Heels (2014),Action Comedy,1,3.0,Man on High Heels
121007,Space Buddies (2009),Adventure Children Fantasy Sci-Fi,1,4.0,Space Buddies
121035,Houdini (2014),Drama,1,2.0,Houdini
121097,To Grandmother's House We Go (1992),Adventure Children Comedy,2,2.75,To Grandmother's House We Go
121099,101 Dalmatians II: Patch's London Adventure (2003),Animation Children,1,2.5,101 Dalmatians II: Patch's London Adventure
121129,The Hungover Games (2014),Comedy,1,2.5,The Hungover Games
121169,The Duke of Burgundy (2014),Drama,1,3.5,The Duke of Burgundy
121171,Red Army (2014),Documentary,1,4.0,Red Army
121231,It Follows (2014),Horror,4,4.125,It Follows
121253,The Town that Dreaded Sundown (2014),Horror Thriller,1,3.0,The Town that Dreaded Sundown
121338,Carry on Cabby (1963),Adventure Comedy Romance,1,4.5,Carry on Cabby
121342,Carry on Cruising (1962),Comedy Romance,1,3.5,Carry on Cruising
121372,Bill Burr: Let It Go (2010),Comedy,1,4.5,Bill Burr: Let It Go
121374,Bill Burr: Why Do I Do This? (2008),Comedy,1,4.5,Bill Burr: Why Do I Do This?
121469,Killer Movie (2008),Comedy Horror Mystery Thriller,1,4.5,Killer Movie
121715,Sebastian Maniscalco: What's Wrong with People? (2012),Comedy,1,3.5,Sebastian Maniscalco: What's Wrong with People?
121781,Stuart Little 3: Call of the Wild (2005),Animation Children Comedy Fantasy,1,5.0,Stuart Little 3: Call of the Wild
122092,Guy X (2005),Comedy War,1,5.0,Guy X
122246,Tooth Fairy 2 (2012),Children Comedy,1,0.5,Tooth Fairy 2
122260,The Diary of Anne Frank (2009),Drama War,1,2.5,The Diary of Anne Frank
122433,The Deadly Bees (1967),Horror Mystery Thriller,1,1.0,The Deadly Bees
122490,Wicked Blood (2014),Action Drama Thriller,1,1.5,Wicked Blood
122627,Oblivion 2: Backlash (1996),Sci-Fi,1,0.5,Oblivion 2: Backlash
122882,Mad Max: Fury Road (2015),Action Adventure Sci-Fi Thriller,47,3.8191489361702127,Mad Max: Fury Road
122884,Insidious: Chapter 3 (2015),Fantasy Horror Thriller,2,2.5,Insidious: Chapter 3
122886,Star Wars: Episode VII - The Force Awakens (2015),Action Adventure Fantasy Sci-Fi IMAX,41,3.8536585365853657,Star Wars: Episode VII - The Force Awakens
122888,Ben-hur (2016),no_genres_listed,1,0.5,Ben-hur
122890,Warcraft (2016),Action Adventure Fantasy,6,3.4166666666666665,Warcraft
122892,Avengers: Age of Ultron (2015),Action Adventure Sci-Fi,27,3.5185185185185186,Avengers: Age of Ultron
122896,Pirates of the Caribbean: Dead Men Tell No Tales (2017),no_genres_listed,7,3.7857142857142856,Pirates of the Caribbean: Dead Men Tell No Tales
122898,Justice League (2017),Action Adventure Sci-Fi,6,2.5,Justice League
122900,Ant-Man (2015),Action Adventure Sci-Fi,27,3.7222222222222223,Ant-Man
122902,Fantastic Four (2015),Action Adventure Fantasy Sci-Fi,5,2.1,Fantastic Four
122904,Deadpool (2016),Action Adventure Comedy Sci-Fi,54,3.8333333333333335,Deadpool
122906,Black Panther (2017),Action Adventure Sci-Fi,11,3.727272727272727,Black Panther
122912,Avengers: Infinity War - Part I (2018),Action Adventure Sci-Fi,13,4.0,Avengers: Infinity War - Part I
122916,Thor: Ragnarok (2017),Action Adventure Sci-Fi,20,4.025,Thor: Ragnarok
122918,Guardians of the Galaxy 2 (2017),Action Adventure Sci-Fi,27,3.925925925925926,Guardians of the Galaxy 2
122920,Captain America: Civil War (2016),Action Sci-Fi Thriller,22,3.6136363636363638,Captain America: Civil War
122922,Doctor Strange (2016),Action Adventure Sci-Fi,22,3.7045454545454546,Doctor Strange
122924,X-Men: Apocalypse (2016),Action Adventure Fantasy Sci-Fi,14,3.0714285714285716,X-Men: Apocalypse
122926,Untitled Spider-Man Reboot (2017),Action Adventure Fantasy,16,4.15625,Untitled Spider-Man Reboot
122932,Elsa & Fred (2014),Children Comedy Romance,1,2.0,Elsa & Fred
123200,Jim Jefferies: I Swear to God (2009),Comedy,1,4.5,Jim Jefferies: I Swear to God
123310,Tornado! (1996),Action,1,2.0,Tornado!
123545,The Blue Lagoon (1949),Drama Romance,1,3.0,The Blue Lagoon
123553,In the Name of the King III (2014),Action Adventure Drama Fantasy,1,1.0,In the Name of the King III
123947,Cake (2014),Drama,2,2.75,Cake
124273,Kevin Smith: Too Fat For 40 (2010),Comedy,1,4.5,Kevin Smith: Too Fat For 40
124404,"Snowflake, the White Gorilla (2011)",Adventure Animation Children Comedy,1,5.0,"Snowflake, the White Gorilla"
124484,Kenny & Company (1976),Comedy Drama,1,3.0,Kenny & Company
124851,Delirium (2014),Adventure Romance Sci-Fi,1,5.0,Delirium
124853,Why Man Creates (1968),Animation Documentary,1,4.0,Why Man Creates
124859,The Gambler (2014),Crime Drama Thriller,1,2.0,The Gambler
125221,The Beast of Hollow Mountain (1956),Horror Sci-Fi Western,1,0.5,The Beast of Hollow Mountain
125914,Mortdecai (2015),Adventure Comedy Mystery Romance,1,3.0,Mortdecai
125916,Fifty Shades of Grey (2015),Drama Romance,3,1.0,Fifty Shades of Grey
125970,Halloweentown (1998),Adventure Children Comedy Fantasy,1,3.5,Halloweentown
125974,Halloweentown High (2004),Adventure Children Comedy Fantasy,2,3.75,Halloweentown High
126088,A Flintstones Christmas Carol (1994),Animation Children Comedy,1,5.0,A Flintstones Christmas Carol
126090,Hedgehog in the Fog (1975),Animation,1,4.5,Hedgehog in the Fog
126142,The Cave of the Golden Rose (1991),Adventure Children Fantasy,1,4.0,The Cave of the Golden Rose
126420,American Heist (2015),Action,1,1.5,American Heist
126426,Solyaris (1968),Drama Sci-Fi,1,4.0,Solyaris
126430,The Pacific (2010),Action Adventure Drama War,2,4.75,The Pacific
126482,Strange Magic (2015),Animation Children Fantasy Musical,1,3.0,Strange Magic
126548,The DUFF (2015),Comedy,6,3.25,The DUFF
126577,"Daddy, I'm A Zombie (2012)",Animation Comedy Fantasy,1,4.0,"Daddy, I'm A Zombie"
126921,The Fox and the Hound 2 (2006),Adventure Animation Children Comedy,1,5.0,The Fox and the Hound 2
127052,Operation 'Y' & Other Shurik's Adventures (1965),Comedy Crime Romance,3,3.8333333333333335,Operation 'Y' & Other Shurik's Adventures
127096,Project Almanac (2015),Sci-Fi Thriller,4,3.75,Project Almanac
127098,Louis C.K.: Live at The Comedy Store (2015),Comedy,4,4.375,Louis C.K.: Live at The Comedy Store
127108,Brooklyn (2015),Drama Romance,4,3.875,Brooklyn
127114,The End of the Tour (2015),Drama,1,4.0,The End of the Tour
127116,Experimenter (2015),Drama,1,4.5,Experimenter
127130,Mistress America (2015),Comedy,1,4.0,Mistress America
127132,Zipper (2015),Drama Thriller,1,2.0,Zipper
127134,A Walk in the Woods (2015),Adventure Comedy Drama,1,3.5,A Walk in the Woods
127136,True Story (2015),Drama Mystery Thriller,2,3.25,True Story
127146,Kurt Cobain: Montage of Heck (2015),Documentary,1,3.0,Kurt Cobain: Montage of Heck
127152,Going Clear: Scientology and the Prison of Belief (2015),Documentary,2,4.25,Going Clear: Scientology and the Prison of Belief
127164,"What Happened, Miss Simone? (2015)",Documentary,1,3.5,"What Happened, Miss Simone?"
127172,A Story of Children and Film (2013),Documentary,1,3.5,A Story of Children and Film
127180,"Story of Film: An Odyssey, The (2011)",Documentary,1,4.0,"Story of Film: An Odyssey, The"
127184,Eden (2014),Drama,1,4.0,Eden
127194,The D Train (2015),Comedy,1,2.0,The D Train
127198,Dope (2015),Comedy Drama,6,3.5833333333333335,Dope
127202,Me and Earl and the Dying Girl (2015),Drama,6,3.75,Me and Earl and the Dying Girl
127204,The Overnight (2015),Comedy,2,3.75,The Overnight
127212,The Stanford Prison Experiment (2015),Drama Thriller,1,4.5,The Stanford Prison Experiment
127298,A Pigeon Sat on a Branch Reflecting on Existence (2014),Comedy Drama,2,4.0,A Pigeon Sat on a Branch Reflecting on Existence
127319,The Loft (2014),Thriller,1,1.5,The Loft
127323,Vice (2015),Action Adventure Sci-Fi Thriller,1,1.0,Vice
127390,Family Guy Presents: Blue Harvest (2007),Animation Comedy,1,4.0,Family Guy Presents: Blue Harvest
128087,Trinity and Sartana Are Coming (1972),Comedy Western,1,5.0,Trinity and Sartana Are Coming
128089,Kevin Hart: I'm a Grown Little Man (2009),Comedy,1,4.5,Kevin Hart: I'm a Grown Little Man
128097,Jim Norton: American Degenerate (2013),Comedy,1,4.0,Jim Norton: American Degenerate
128099,Jim Jefferies: BARE (2014),Comedy,1,4.5,Jim Jefferies: BARE
128197,Hard Promises (1991),Comedy Romance,1,2.0,Hard Promises
